2026-05-04T22:48:44+10:00 | INFO     | src.cli.main:eval_:60 | run dir: /Users/zariftutero/Coding/personal/zarifaziz/runs/2026-05-04T12-48-44Z
2026-05-04T22:55:38+10:00 | INFO     | src.services.evaluator:_flush:128 | [184/421] Single_PM/2018/page_24.pdf-2 turns=6 correct=5/6
2026-05-04T22:55:39+10:00 | INFO     | src.services.evaluator:_flush:128 | [185/421] Single_PNC/2015/page_159.pdf-2 turns=2 correct=2/2
2026-05-04T22:55:46+10:00 | INFO     | src.services.evaluator:_flush:128 | [186/421] Double_ABMD/2006/page_75.pdf turns=6 correct=3/6
2026-05-04T22:55:46+10:00 | INFO     | src.services.evaluator:_flush:128 | [187/421] Single_LMT/2015/page_56.pdf-3 turns=6 correct=1/6
2026-05-04T22:55:51+10:00 | INFO     | src.services.evaluator:_flush:128 | [188/421] Double_MSI/2009/page_65.pdf turns=4 correct=0/4
2026-05-04T22:55:53+10:00 | INFO     | src.services.evaluator:_flush:128 | [189/421] Single_TSCO/2018/page_34.pdf-2 turns=5 correct=5/5
2026-05-04T22:55:53+10:00 | INFO     | src.services.evaluator:_flush:128 | [190/421] Single_DRE/2002/page_40.pdf-1 turns=3 correct=2/3
2026-05-04T22:55:54+10:00 | INFO     | src.services.evaluator:_flush:128 | [191/421] Single_MO/2012/page_44.pdf-3 turns=3 correct=3/3
2026-05-04T22:55:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [192/421] Double_ETR/2004/page_213.pdf turns=3 correct=3/3
2026-05-04T22:55:59+10:00 | INFO     | src.services.evaluator:_flush:128 | [193/421] Single_ETR/2008/page_355.pdf-2 turns=2 correct=2/2
2026-05-04T22:56:00+10:00 | INFO     | src.services.evaluator:_flush:128 | [194/421] Single_ETR/2015/page_131.pdf-1 turns=3 correct=3/3
2026-05-04T22:56:00+10:00 | INFO     | src.services.evaluator:_flush:128 | [195/421] Double_INTC/2013/page_29.pdf turns=2 correct=2/2
2026-05-04T22:56:01+10:00 | INFO     | src.services.evaluator:_flush:128 | [196/421] Single_PPG/2013/page_40.pdf-4 turns=3 correct=3/3
2026-05-04T22:56:05+10:00 | INFO     | src.services.evaluator:_flush:128 | [197/421] Single_SNA/2012/page_33.pdf-2 turns=3 correct=3/3
2026-05-04T22:56:07+10:00 | INFO     | src.services.evaluator:_flush:128 | [198/421] Single_MRO/2009/page_56.pdf-3 turns=2 correct=2/2
2026-05-04T22:56:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [199/421] Single_MRO/2009/page_139.pdf-3 turns=2 correct=2/2
2026-05-04T22:56:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [200/421] Single_LMT/2006/page_90.pdf-2 turns=5 correct=5/5
2026-05-04T22:56:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [201/421] Single_AMT/2008/page_32.pdf-4 turns=5 correct=0/5
2026-05-04T22:56:19+10:00 | INFO     | src.services.evaluator:_flush:128 | [202/421] Double_AES/2015/page_117.pdf turns=2 correct=1/2
2026-05-04T22:56:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [203/421] Single_APD/2016/page_96.pdf-1 turns=3 correct=3/3
2026-05-04T22:56:23+10:00 | INFO     | src.services.evaluator:_flush:128 | [204/421] Single_BDX/2018/page_82.pdf-1 turns=5 correct=5/5
2026-05-04T22:56:25+10:00 | INFO     | src.services.evaluator:_flush:128 | [205/421] Double_MO/2012/page_44.pdf turns=2 correct=1/2
2026-05-04T22:56:27+10:00 | INFO     | src.services.evaluator:_flush:128 | [206/421] Double_LKQ/2010/page_84.pdf turns=4 correct=4/4
2026-05-04T22:56:30+10:00 | INFO     | src.services.evaluator:_flush:128 | [207/421] Single_SLB/2012/page_44.pdf-4 turns=3 correct=3/3
2026-05-04T22:56:32+10:00 | INFO     | src.services.evaluator:_flush:128 | [208/421] Single_INTC/2013/page_33.pdf-3 turns=4 correct=4/4
2026-05-04T22:56:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [209/421] Double_JPM/2008/page_85.pdf turns=2 correct=2/2
2026-05-04T22:56:34+10:00 | INFO     | src.services.evaluator:_flush:128 | [210/421] Single_PM/2017/page_99.pdf-1 turns=3 correct=3/3
2026-05-04T22:56:41+10:00 | INFO     | src.services.evaluator:_flush:128 | [211/421] Double_OKE/2008/page_86.pdf turns=2 correct=2/2
2026-05-04T22:56:43+10:00 | INFO     | src.services.evaluator:_flush:128 | [212/421] Single_APD/2019/page_31.pdf-2 turns=3 correct=1/3
2026-05-04T22:56:44+10:00 | INFO     | src.services.evaluator:_flush:128 | [213/421] Double_AMT/2004/page_81.pdf turns=4 correct=1/4
2026-05-04T22:56:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [214/421] Single_BLL/2010/page_28.pdf-1 turns=3 correct=3/3
2026-05-04T22:56:49+10:00 | INFO     | src.services.evaluator:_flush:128 | [215/421] Single_HUM/2017/page_133.pdf-4 turns=2 correct=2/2
2026-05-04T22:56:50+10:00 | INFO     | src.services.evaluator:_flush:128 | [216/421] Single_HWM/2017/page_41.pdf-1 turns=2 correct=1/2
2026-05-04T22:56:53+10:00 | INFO     | src.services.evaluator:_flush:128 | [217/421] Single_IPG/2008/page_21.pdf-1 turns=4 correct=4/4
2026-05-04T22:56:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [218/421] Single_STT/2011/page_83.pdf-3 turns=5 correct=5/5
2026-05-04T22:56:59+10:00 | INFO     | src.services.evaluator:_flush:128 | [219/421] Single_STT/2009/page_73.pdf-3 turns=3 correct=3/3
2026-05-04T22:57:00+10:00 | INFO     | src.services.evaluator:_flush:128 | [220/421] Single_UPS/2006/page_32.pdf-1 turns=3 correct=2/3
2026-05-04T22:57:02+10:00 | INFO     | src.services.evaluator:_flush:128 | [221/421] Double_GIS/2012/page_64.pdf turns=4 correct=3/4
2026-05-04T22:57:07+10:00 | INFO     | src.services.evaluator:_flush:128 | [222/421] Single_ADI/2011/page_81.pdf-3 turns=4 correct=4/4
2026-05-04T22:57:08+10:00 | INFO     | src.services.evaluator:_flush:128 | [223/421] Single_UNP/2014/page_75.pdf-2 turns=3 correct=3/3
2026-05-04T22:57:09+10:00 | INFO     | src.services.evaluator:_flush:128 | [224/421] Single_CAT/2017/page_85.pdf-2 turns=2 correct=2/2
2026-05-04T22:57:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [225/421] Single_C/2008/page_211.pdf-3 turns=4 correct=4/4
2026-05-04T22:57:15+10:00 | INFO     | src.services.evaluator:_flush:128 | [226/421] Single_JPM/2014/page_65.pdf-1 turns=3 correct=3/3
2026-05-04T22:57:16+10:00 | INFO     | src.services.evaluator:_flush:128 | [227/421] Single_UNP/2009/page_65.pdf-1 turns=4 correct=1/4
2026-05-04T22:57:16+10:00 | INFO     | src.services.evaluator:_flush:128 | [228/421] Single_AMT/2005/page_54.pdf-1 turns=3 correct=0/3
2026-05-04T22:57:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [229/421] Double_IP/2012/page_93.pdf turns=2 correct=2/2
2026-05-04T22:57:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [230/421] Single_HII/2017/page_124.pdf-1 turns=3 correct=3/3
2026-05-04T22:57:23+10:00 | INFO     | src.services.evaluator:_flush:128 | [231/421] Single_ETR/2002/page_86.pdf-3 turns=2 correct=2/2
2026-05-04T22:57:29+10:00 | INFO     | src.services.evaluator:_flush:128 | [232/421] Double_GPN/2009/page_70.pdf turns=4 correct=2/4
2026-05-04T22:57:29+10:00 | INFO     | src.services.evaluator:_flush:128 | [233/421] Single_DRE/2009/page_56.pdf-1 turns=5 correct=5/5
2026-05-04T22:57:31+10:00 | INFO     | src.services.evaluator:_flush:128 | [234/421] Single_ETFC/2014/page_26.pdf-4 turns=5 correct=5/5
2026-05-04T22:57:35+10:00 | INFO     | src.services.evaluator:_flush:128 | [235/421] Single_PM/2015/page_127.pdf-1 turns=5 correct=1/5
2026-05-04T22:57:36+10:00 | INFO     | src.services.evaluator:_flush:128 | [236/421] Single_CB/2010/page_200.pdf-2 turns=4 correct=4/4
2026-05-04T22:57:37+10:00 | INFO     | src.services.evaluator:_flush:128 | [237/421] Double_PNC/2009/page_46.pdf turns=2 correct=2/2
2026-05-04T22:57:39+10:00 | INFO     | src.services.evaluator:_flush:128 | [238/421] Single_IPG/2015/page_48.pdf-1 turns=3 correct=0/3
2026-05-04T22:57:40+10:00 | INFO     | src.services.evaluator:_flush:128 | [239/421] Double_ETR/2008/page_377.pdf turns=3 correct=3/3
2026-05-04T22:57:48+10:00 | INFO     | src.services.evaluator:_flush:128 | [240/421] Double_IPG/2008/page_62.pdf turns=4 correct=4/4
2026-05-04T22:57:50+10:00 | INFO     | src.services.evaluator:_flush:128 | [241/421] Single_CB/2010/page_88.pdf-2 turns=4 correct=4/4
2026-05-04T22:57:51+10:00 | INFO     | src.services.evaluator:_flush:128 | [242/421] Single_C/2008/page_102.pdf-1 turns=5 correct=5/5
2026-05-04T22:57:52+10:00 | INFO     | src.services.evaluator:_flush:128 | [243/421] Single_AES/2015/page_117.pdf-3 turns=6 correct=6/6
2026-05-04T22:57:54+10:00 | INFO     | src.services.evaluator:_flush:128 | [244/421] Single_AAP/2011/page_28.pdf-1 turns=2 correct=2/2
2026-05-04T22:57:55+10:00 | INFO     | src.services.evaluator:_flush:128 | [245/421] Double_IPG/2009/page_85.pdf turns=5 correct=5/5
2026-05-04T22:58:00+10:00 | INFO     | src.services.evaluator:_flush:128 | [246/421] Double_STZ/2006/page_68.pdf turns=2 correct=1/2
2026-05-04T22:58:03+10:00 | INFO     | src.services.evaluator:_flush:128 | [247/421] Single_RSG/2015/page_142.pdf-2 turns=3 correct=3/3
2026-05-04T22:58:04+10:00 | INFO     | src.services.evaluator:_flush:128 | [248/421] Single_L/2015/page_59.pdf-3 turns=4 correct=4/4
2026-05-04T22:58:05+10:00 | INFO     | src.services.evaluator:_flush:128 | [249/421] Single_IPG/2015/page_37.pdf-1 turns=5 correct=5/5
2026-05-04T22:58:09+10:00 | INFO     | src.services.evaluator:_flush:128 | [250/421] Single_CDNS/2018/page_31.pdf-3 turns=3 correct=3/3
2026-05-04T22:58:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [251/421] Double_AES/2016/page_191.pdf turns=6 correct=6/6
2026-05-04T22:58:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [252/421] Single_LMT/2010/page_42.pdf-4 turns=2 correct=2/2
2026-05-04T22:58:12+10:00 | INFO     | src.services.evaluator:_flush:128 | [253/421] Single_L/2015/page_59.pdf-2 turns=3 correct=3/3
2026-05-04T22:58:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [254/421] Double_GIS/2019/page_37.pdf turns=2 correct=2/2
2026-05-04T22:58:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [255/421] Single_BLK/2012/page_160.pdf-1 turns=2 correct=2/2
2026-05-04T22:58:20+10:00 | INFO     | src.services.evaluator:_flush:128 | [256/421] Single_AON/2011/page_134.pdf-4 turns=4 correct=4/4
2026-05-04T22:58:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [257/421] Double_AAP/2011/page_28.pdf turns=5 correct=4/5
2026-05-04T22:58:23+10:00 | INFO     | src.services.evaluator:_flush:128 | [258/421] Single_EW/2016/page_94.pdf-3 turns=4 correct=4/4
2026-05-04T22:58:27+10:00 | INFO     | src.services.evaluator:_flush:128 | [259/421] Single_AON/2010/page_115.pdf-4 turns=3 correct=3/3
2026-05-04T22:58:28+10:00 | INFO     | src.services.evaluator:_flush:128 | [260/421] Single_DRE/2007/page_59.pdf-2 turns=4 correct=4/4
2026-05-04T22:58:31+10:00 | INFO     | src.services.evaluator:_flush:128 | [261/421] Single_RSG/2015/page_126.pdf-1 turns=4 correct=4/4
2026-05-04T22:58:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [262/421] Double_AES/2017/page_157.pdf turns=2 correct=1/2
2026-05-04T22:58:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [263/421] Single_TSCO/2017/page_31.pdf-1 turns=4 correct=4/4
2026-05-04T22:58:36+10:00 | INFO     | src.services.evaluator:_flush:128 | [264/421] Single_HII/2017/page_104.pdf-1 turns=2 correct=2/2
2026-05-04T22:58:42+10:00 | WARNING  | src.tools.submit_answer:_coerce_unknown:38 | sign_convention out of enum: 'ratio' → coerced to 'signed'
2026-05-04T22:58:42+10:00 | INFO     | src.services.evaluator:_flush:128 | [265/421] Single_PM/2015/page_38.pdf-2 turns=3 correct=1/3
2026-05-04T22:58:42+10:00 | INFO     | src.services.evaluator:_flush:128 | [266/421] Single_C/2017/page_328.pdf-2 turns=5 correct=4/5
2026-05-04T22:58:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [267/421] Single_PM/2015/page_127.pdf-2 turns=3 correct=1/3
2026-05-04T22:58:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [268/421] Single_ABMD/2004/page_26.pdf-1 turns=4 correct=4/4
2026-05-04T22:58:47+10:00 | INFO     | src.services.evaluator:_flush:128 | [269/421] Double_APD/2016/page_57.pdf turns=3 correct=3/3
2026-05-04T22:58:52+10:00 | INFO     | src.services.evaluator:_flush:128 | [270/421] Single_GPN/2009/page_70.pdf-3 turns=4 correct=4/4
2026-05-04T22:58:52+10:00 | INFO     | src.services.evaluator:_flush:128 | [271/421] Single_MRO/2009/page_56.pdf-1 turns=3 correct=3/3
2026-05-04T22:58:55+10:00 | INFO     | src.services.evaluator:_flush:128 | [272/421] Single_UPS/2006/page_32.pdf-4 turns=3 correct=3/3
2026-05-04T22:58:58+10:00 | INFO     | src.services.evaluator:_flush:128 | [273/421] Single_PM/2018/page_31.pdf-2 turns=4 correct=4/4
2026-05-04T22:58:59+10:00 | INFO     | src.services.evaluator:_flush:128 | [274/421] Single_C/2010/page_223.pdf-2 turns=5 correct=5/5
2026-05-04T22:59:01+10:00 | INFO     | src.services.evaluator:_flush:128 | [275/421] Single_MSI/2006/page_61.pdf-1 turns=3 correct=1/3
2026-05-04T22:59:02+10:00 | INFO     | src.services.evaluator:_flush:128 | [276/421] Single_UNP/2008/page_79.pdf-3 turns=2 correct=0/2
2026-05-04T22:59:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [277/421] Single_IP/2009/page_37.pdf-2 turns=2 correct=2/2
2026-05-04T22:59:09+10:00 | INFO     | src.services.evaluator:_flush:128 | [278/421] Single_LKQ/2016/page_26.pdf-2 turns=6 correct=6/6
2026-05-04T22:59:09+10:00 | INFO     | src.services.evaluator:_flush:128 | [279/421] Single_EW/2016/page_94.pdf-4 turns=3 correct=3/3
2026-05-04T22:59:10+10:00 | INFO     | src.services.evaluator:_flush:128 | [280/421] Double_SNPS/2006/page_69.pdf turns=4 correct=4/4
2026-05-04T22:59:13+10:00 | INFO     | src.services.evaluator:_flush:128 | [281/421] Double_CDNS/2006/page_30.pdf turns=4 correct=2/4
2026-05-04T22:59:15+10:00 | INFO     | src.services.evaluator:_flush:128 | [282/421] Single_AES/2002/page_46.pdf-2 turns=2 correct=2/2
2026-05-04T22:59:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [283/421] Single_LLY/2018/page_63.pdf-1 turns=4 correct=4/4
2026-05-04T22:59:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [284/421] Single_EW/2016/page_94.pdf-2 turns=5 correct=5/5
2026-05-04T22:59:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [285/421] Single_CDNS/2018/page_31.pdf-4 turns=3 correct=3/3
2026-05-04T22:59:21+10:00 | INFO     | src.services.evaluator:_flush:128 | [286/421] Single_UNP/2015/page_35.pdf-3 turns=2 correct=2/2
2026-05-04T22:59:24+10:00 | INFO     | src.services.evaluator:_flush:128 | [287/421] Double_DISH/2013/page_138.pdf turns=2 correct=0/2
2026-05-04T22:59:27+10:00 | INFO     | src.services.evaluator:_flush:128 | [288/421] Single_TFX/2015/page_70.pdf-2 turns=2 correct=2/2
2026-05-04T22:59:29+10:00 | INFO     | src.services.evaluator:_flush:128 | [289/421] Single_GPN/2009/page_70.pdf-4 turns=5 correct=5/5
2026-05-04T22:59:30+10:00 | INFO     | src.services.evaluator:_flush:128 | [290/421] Single_LKQ/2010/page_84.pdf-1 turns=3 correct=3/3
2026-05-04T22:59:30+10:00 | INFO     | src.services.evaluator:_flush:128 | [291/421] Single_DISCA/2012/page_39.pdf-4 turns=3 correct=3/3
2026-05-04T22:59:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [292/421] Single_AAP/2011/page_28.pdf-2 turns=2 correct=2/2
2026-05-04T22:59:37+10:00 | INFO     | src.services.evaluator:_flush:128 | [293/421] Single_CME/2012/page_70.pdf-1 turns=2 correct=2/2
2026-05-04T22:59:37+10:00 | INFO     | src.services.evaluator:_flush:128 | [294/421] Single_PNC/2009/page_46.pdf-4 turns=4 correct=4/4
2026-05-04T22:59:40+10:00 | INFO     | src.services.evaluator:_flush:128 | [295/421] Double_MAS/2012/page_70.pdf turns=3 correct=3/3
2026-05-04T22:59:42+10:00 | INFO     | src.services.evaluator:_flush:128 | [296/421] Double_PNC/2013/page_62.pdf turns=2 correct=2/2
2026-05-04T22:59:43+10:00 | INFO     | src.services.evaluator:_flush:128 | [297/421] Single_FIS/2007/page_94.pdf-3 turns=5 correct=5/5
2026-05-04T22:59:43+10:00 | INFO     | src.services.evaluator:_flush:128 | [298/421] Single_MA/2008/page_126.pdf-1 turns=2 correct=2/2
2026-05-04T22:59:48+10:00 | INFO     | src.services.evaluator:_flush:128 | [299/421] Single_UNP/2006/page_37.pdf-4 turns=5 correct=5/5
2026-05-04T22:59:51+10:00 | INFO     | src.services.evaluator:_flush:128 | [300/421] Single_AAP/2012/page_12.pdf-3 turns=2 correct=2/2
2026-05-04T22:59:52+10:00 | WARNING  | src.tools.submit_answer:_coerce_unknown:38 | sign_convention out of enum: 'ratio' → coerced to 'signed'
2026-05-04T22:59:52+10:00 | INFO     | src.services.evaluator:_flush:128 | [301/421] Double_LMT/2012/page_47.pdf turns=4 correct=4/4
2026-05-04T22:59:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [302/421] Single_HII/2017/page_124.pdf-2 turns=5 correct=5/5
2026-05-04T22:59:57+10:00 | INFO     | src.services.evaluator:_flush:128 | [303/421] Double_HIG/2011/page_188.pdf turns=4 correct=4/4
2026-05-04T22:59:59+10:00 | INFO     | src.services.evaluator:_flush:128 | [304/421] Single_BLL/2007/page_47.pdf-4 turns=4 correct=1/4
2026-05-04T22:59:59+10:00 | INFO     | src.services.evaluator:_flush:128 | [305/421] Single_BLK/2014/page_119.pdf-2 turns=3 correct=3/3
2026-05-04T23:00:05+10:00 | INFO     | src.services.evaluator:_flush:128 | [306/421] Double_PM/2014/page_67.pdf turns=3 correct=1/3
2026-05-04T23:00:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [307/421] Single_MRO/2007/page_149.pdf-2 turns=3 correct=3/3
2026-05-04T23:00:11+10:00 | INFO     | src.services.evaluator:_flush:128 | [308/421] Single_UAA/2016/page_52.pdf-2 turns=3 correct=2/3
2026-05-04T23:00:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [309/421] Single_PNC/2011/page_87.pdf-1 turns=3 correct=3/3
2026-05-04T23:00:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [310/421] Single_AON/2014/page_47.pdf-3 turns=3 correct=0/3
2026-05-04T23:00:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [311/421] Single_ETR/2008/page_377.pdf-4 turns=2 correct=2/2
2026-05-04T23:00:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [312/421] Double_LMT/2017/page_80.pdf turns=4 correct=4/4
2026-05-04T23:00:17+10:00 | INFO     | src.services.evaluator:_flush:128 | [313/421] Single_CDNS/2012/page_30.pdf-2 turns=6 correct=5/6
2026-05-04T23:00:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [314/421] Double_PKG/2009/page_65.pdf turns=3 correct=3/3
2026-05-04T23:00:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [315/421] Single_FBHS/2017/page_43.pdf-1 turns=3 correct=3/3
2026-05-04T23:00:28+10:00 | INFO     | src.services.evaluator:_flush:128 | [316/421] Single_JPM/2014/page_65.pdf-2 turns=2 correct=2/2
2026-05-04T23:00:32+10:00 | INFO     | src.services.evaluator:_flush:128 | [317/421] Single_AAP/2012/page_12.pdf-2 turns=5 correct=5/5
2026-05-04T23:00:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [318/421] Double_ETR/2002/page_86.pdf turns=5 correct=0/5
2026-05-04T23:00:34+10:00 | INFO     | src.services.evaluator:_flush:128 | [319/421] Single_PNC/2011/page_78.pdf-1 turns=4 correct=4/4
2026-05-04T23:00:35+10:00 | INFO     | src.services.evaluator:_flush:128 | [320/421] Single_BLK/2013/page_124.pdf-2 turns=2 correct=2/2
2026-05-04T23:00:36+10:00 | INFO     | src.services.evaluator:_flush:128 | [321/421] Double_GS/2017/page_106.pdf turns=2 correct=2/2
2026-05-04T23:00:40+10:00 | INFO     | src.services.evaluator:_flush:128 | [322/421] Single_STT/2009/page_73.pdf-1 turns=2 correct=2/2
2026-05-04T23:00:42+10:00 | INFO     | src.services.evaluator:_flush:128 | [323/421] Single_OKE/2008/page_86.pdf-2 turns=3 correct=3/3
2026-05-04T23:00:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [324/421] Single_ILMN/2007/page_78.pdf-3 turns=4 correct=4/4
2026-05-04T23:00:48+10:00 | INFO     | src.services.evaluator:_flush:128 | [325/421] Single_BDX/2018/page_82.pdf-4 turns=5 correct=5/5
2026-05-04T23:00:49+10:00 | INFO     | src.services.evaluator:_flush:128 | [326/421] Single_AMT/2005/page_105.pdf-4 turns=2 correct=2/2
2026-05-04T23:00:50+10:00 | INFO     | src.services.evaluator:_flush:128 | [327/421] Single_IP/2006/page_32.pdf-3 turns=3 correct=2/3
2026-05-04T23:00:51+10:00 | INFO     | src.services.evaluator:_flush:128 | [328/421] Single_AES/2003/page_52.pdf-1 turns=6 correct=6/6
2026-05-04T23:00:55+10:00 | INFO     | src.services.evaluator:_flush:128 | [329/421] Single_AES/2017/page_157.pdf-3 turns=4 correct=4/4
2026-05-04T23:01:02+10:00 | INFO     | src.services.evaluator:_flush:128 | [330/421] Single_ETR/2002/page_24.pdf-4 turns=5 correct=1/5
2026-05-04T23:01:05+10:00 | INFO     | src.services.evaluator:_flush:128 | [331/421] Single_APD/2018/page_59.pdf-2 turns=4 correct=4/4
2026-05-04T23:01:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [332/421] Double_ILMN/2007/page_78.pdf turns=3 correct=2/3
2026-05-04T23:01:06+10:00 | INFO     | src.services.evaluator:_flush:128 | [333/421] Single_JPM/2018/page_110.pdf-1 turns=6 correct=6/6
2026-05-04T23:01:08+10:00 | INFO     | src.services.evaluator:_flush:128 | [334/421] Single_PM/2017/page_38.pdf-2 turns=4 correct=4/4
2026-05-04T23:01:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [335/421] Double_ADI/2011/page_81.pdf turns=2 correct=0/2
2026-05-04T23:01:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [336/421] Single_AON/2009/page_48.pdf-1 turns=3 correct=3/3
2026-05-04T23:01:16+10:00 | INFO     | src.services.evaluator:_flush:128 | [337/421] Double_UNP/2008/page_77.pdf turns=5 correct=5/5
2026-05-04T23:01:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [338/421] Single_BLK/2017/page_122.pdf-1 turns=4 correct=3/4
2026-05-04T23:01:20+10:00 | INFO     | src.services.evaluator:_flush:128 | [339/421] Double_AOS/2004/page_11.pdf turns=2 correct=1/2
2026-05-04T23:01:20+10:00 | INFO     | src.services.evaluator:_flush:128 | [340/421] Double_GS/2017/page_143.pdf turns=5 correct=5/5
2026-05-04T23:01:22+10:00 | INFO     | src.services.evaluator:_flush:128 | [341/421] Single_BLL/2007/page_47.pdf-3 turns=3 correct=3/3
2026-05-04T23:01:25+10:00 | INFO     | src.services.evaluator:_flush:128 | [342/421] Single_UNP/2008/page_79.pdf-1 turns=2 correct=2/2
2026-05-04T23:01:26+10:00 | INFO     | src.services.evaluator:_flush:128 | [343/421] Double_AMT/2005/page_105.pdf turns=2 correct=2/2
2026-05-04T23:01:26+10:00 | INFO     | src.services.evaluator:_flush:128 | [344/421] Single_APD/2016/page_57.pdf-2 turns=3 correct=3/3
2026-05-04T23:01:28+10:00 | INFO     | src.services.evaluator:_flush:128 | [345/421] Single_UNP/2015/page_24.pdf-3 turns=2 correct=2/2
2026-05-04T23:01:28+10:00 | INFO     | src.services.evaluator:_flush:128 | [346/421] Double_AMT/2005/page_85.pdf turns=2 correct=2/2
2026-05-04T23:01:33+10:00 | INFO     | src.services.evaluator:_flush:128 | [347/421] Single_SNPS/2006/page_69.pdf-1 turns=3 correct=3/3
2026-05-04T23:01:34+10:00 | INFO     | src.services.evaluator:_flush:128 | [348/421] Single_AMT/2010/page_34.pdf-4 turns=2 correct=0/2
2026-05-04T23:01:38+10:00 | INFO     | src.services.evaluator:_flush:128 | [349/421] Single_SNA/2012/page_33.pdf-1 turns=3 correct=3/3
2026-05-04T23:01:39+10:00 | INFO     | src.services.evaluator:_flush:128 | [350/421] Double_CME/2017/page_97.pdf turns=2 correct=2/2
2026-05-04T23:01:39+10:00 | INFO     | src.services.evaluator:_flush:128 | [351/421] Single_AAP/2012/page_12.pdf-1 turns=5 correct=1/5
2026-05-04T23:01:40+10:00 | INFO     | src.services.evaluator:_flush:128 | [352/421] Double_ETR/2002/page_24.pdf turns=5 correct=5/5
2026-05-04T23:01:45+10:00 | INFO     | src.services.evaluator:_flush:128 | [353/421] Single_APTV/2014/page_49.pdf-2 turns=2 correct=2/2
2026-05-04T23:01:49+10:00 | INFO     | src.services.evaluator:_flush:128 | [354/421] Single_PM/2014/page_67.pdf-2 turns=5 correct=5/5
2026-05-04T23:01:50+10:00 | INFO     | src.services.evaluator:_flush:128 | [355/421] Single_LMT/2015/page_99.pdf-2 turns=5 correct=5/5
2026-05-04T23:01:53+10:00 | INFO     | src.services.evaluator:_flush:128 | [356/421] Single_UNP/2008/page_77.pdf-3 turns=2 correct=2/2
2026-05-04T23:01:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [357/421] Double_LMT/2005/page_40.pdf turns=2 correct=2/2
2026-05-04T23:01:56+10:00 | INFO     | src.services.evaluator:_flush:128 | [358/421] Double_JPM/2018/page_110.pdf turns=6 correct=6/6
2026-05-04T23:02:01+10:00 | INFO     | src.services.evaluator:_flush:128 | [359/421] Single_INTC/2013/page_33.pdf-1 turns=3 correct=3/3
2026-05-04T23:02:02+10:00 | INFO     | src.services.evaluator:_flush:128 | [360/421] Single_CME/2012/page_70.pdf-4 turns=2 correct=2/2
2026-05-04T23:02:03+10:00 | INFO     | src.services.evaluator:_flush:128 | [361/421] Double_TROW/2010/page_22.pdf turns=3 correct=1/3
2026-05-04T23:02:07+10:00 | INFO     | src.services.evaluator:_flush:128 | [362/421] Double_ETFC/2007/page_126.pdf turns=2 correct=2/2
2026-05-04T23:02:10+10:00 | INFO     | src.services.evaluator:_flush:128 | [363/421] Double_UNP/2015/page_24.pdf turns=5 correct=5/5
2026-05-04T23:02:14+10:00 | INFO     | src.services.evaluator:_flush:128 | [364/421] Single_ETR/2013/page_118.pdf-2 turns=5 correct=5/5
2026-05-04T23:02:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [365/421] Single_ETR/2008/page_377.pdf-3 turns=4 correct=4/4
2026-05-04T23:02:18+10:00 | INFO     | src.services.evaluator:_flush:128 | [366/421] Single_AMAT/2013/page_18.pdf-1 turns=2 correct=0/2
